placekey,safegraph_place_id,location_name,street_address,city,naics_code,latitude,longitude,postal_code
zzw-22k@63f-s3r-2tv,sg:427a8540011e4ad7846df1f03f069f1b,Carilion New River Valley Medical Center,2900 Lamb Cir,Christiansburg,622110,37.089172,-80.50565300000001,24073
229-222@63r-srr-pd9,sg:6b6a47dd310c4062b75d57e4b3d4c30b,Advance Auto Parts,548 E Market St,Leesburg,441310,39.109266,-77.550155,20176
222-222@63f-s3q-wp9,sg:3a37262c5f934a7dab8cf952cacbf3df,Comfort Inn,2331 Tyler Rd,Christiansburg,721110,37.100539000000005,-80.51570699999999,24073
zzz-222@63f-s4s-5fz,sg:8be214f7b9194221ac9408eec8b9a535,Howard M Sisson Park,Pendleton St,Radford,712190,37.11776,-80.575324,24141
222-222@63f-yc2-c5z,sg:b62c1daadf834482abc81c2642aab4c6,Kem's Restaurant & Lounge,99 Bradley Dr,Christiansburg,722511,37.162211,-80.427362,24073
22b-222@63r-syc-r8v,sg:972938f0a24a42faba6d55f9f884da04,National Sports Medicine Institute,19455 Deerfield Ave Ste 306,Lansdowne,621111,39.077573,-77.47706099999999,20176
22n-222@63f-ybp-kxq,sg:3e46bfe1bbee40e2995e5b6befb271e3,United States Postal Service (USPS),118 N Main St,Blacksburg,491110,37.230078000000006,-80.414252,24060
222-224@63r-syb-zvf,sg:c2d7fd8e26464330b85f6e547ee6b5f1,Sharon Corriveau FNP BC,19500 Sandridge Way,Lansdowne,621111,39.076229999999995,-77.480337,20176
223-222@63r-ss2-dd9,sg:719044b5313f437480af2d0df422cb35,Tractor Supply Co.,935 Edwards Ferry Rd NE,Leesburg,444130,39.112039,-77.539064,20176
zzw-222@63f-yj5-8jv,sg:d665953a2c5e4e2d90aacc35665fcdd3,Dublin Elem,600 Dunlap Rd,Dublin,611110,37.101786,-80.678579,24084
zzw-23c@63f-s3r-2tv,sg:32483c43aa1c4ec5910705868457ae6b,Carilion Clinic Endocrinology New River Valley,2900 Lamb Cir Ste 230 Bldg A,Christiansburg,621111,37.08928,-80.50564399999999,24073
zzy-224@63f-s4t-3bk,sg:991d52444f794f4c95304b83665e1ed1,Revco Drug Stores,Radford Shopping Plz,Radford,446110,37.130413,-80.582088,24141
222-222@63f-rvv-mhq,sg:1cf759afe2eb4ef695efd285112a6d75,Christ Wesleyan Church,525 Harkrader St,Christiansbrg,813110,37.117801,-80.435558,24073
zzw-222@63r-srr-p35,sg:1dc567ce06c24888962d51f239dbf0a0,Destiny Church,545 E Market St Ste D,Leesburg,624410,39.107787,-77.551886,20176
229-222@63r-sry-s89,sg:41cd96bc22c64c568de3d9875b704cd5,Iglesia Pentecostes Lirio De Los Valles,1007 Nelson Ct NE,Leesburg,813110,39.115196000000005,-77.542015,20176
zzy-222@63r-ss3-py9,sg:ab30db43564b409d89478f84714e3fd9,Reflections A Senior Living Community,246 West Market Stree,Leesburg,6233,39.117525,-77.57028000000001,20176
222-223@63f-ybq-grk,sg:7d5d49a3f0c747ff81961f20d4efe7f0,Streamline Blacksburg Office,614 S Main St,Blacksburg,621210,37.224861,-80.409461,24060
223-222@63r-ss3-qs5,sg:0af3c606e6ee41c1805abad8082b3fe7,Dance King Studios,26 W Market St,Leesburg,713940,39.115959000000004,-77.56589699999999,20176
224-222@63f-ybp-nbk,sg:48d772e8327f47d8ac13f4a0f75d6117,OurBus Stop Blacksburg,155 Otey St,Blacksburg,485113,37.228276,-80.417528,24061
zzw-222@63r-srr-nwk,sg:bc143418516c4ee8af0ea3476259fd0f,Hudler Annette M DO,51 Catoctin Cir NE,Leesburg,621111,39.112035999999996,-77.553933,20176
zzw-222@63f-ybq-nbk,sg:d546a553deaa492b8104cef5f9c60dd9,Koofers,432 N Main St Ste 200,Blacksburg,611691,37.23215,-80.416177,24060
zzw-222@63f-yb6-st9,sg:0b269a7336454943a61c508815f34d19,Jimmy John's,1020A Clement St Ste A,Radford,722513,37.137858,-80.554273,24141
224-222@63f-ybv-sbk,sg:ac86daa548264ccc940851528b1e75f9,A Pawn & Cash,3956 S Main St Ste 4,Merrimac,522298,37.178268,-80.41618100000001,24060
zzw-229@63f-ybv-b6k,sg:836207879c2844e28b377fd37b352575,Hair Force Of Virginia,100 Arbor Dr Ste 101,Christiansburg,812112,37.169028000000004,-80.41960300000001,24073
zzy-222@63f-wgj-94v,sg:10722fb76aad44bdad0f42ce2b9bd8da,Blacksburg Square,1341 S Main St,Blacksburg,531120,37.215629,-80.39999399999999,24060
222-222@63r-srz-f4v,sg:29f0175a87504a9ebd84c05c9171abb6,Merrell,241 Fort Evans Rd NE Ste 1525,Leesburg,448210,39.107229,-77.53581199999999,20176
zzy-222@63f-wgy-t35,sg:778b933370284c58acd18916bd667afc,Shelor Motor Mile,200 Motor Ln,Christiansburg,441120,37.134823,-80.361532,24073
zzy-222@63f-tx4-v75,sg:e0d10e40c1454cee86b833c7b753ddd1,Dublin Baptist Church,100 Hawkins St,Dublin,813110,37.099953,-80.689983,24084
225-222@63r-syc-pn5,sg:fe0b341a3e7a493ab20188055b0a8b1f,ACN Wellness,19450 Deerfield Ave Ste 275,Lansdowne,621399,39.076931,-77.475114,20176
zzz-222@63f-wgj-4vz,sg:04460c2123704ba797aa78d69efccad9,NellieS Cave Park And Arboretum,1900 Grissom Ln,Blacksburg,712190,37.209746,-80.39206899999999,24060
222-222@63f-yc3-9cq,sg:0a5a50ad25a04a59bd1d42ce003d0978,National Bank Virginia,3600 S Main St,Blacksburg,522110,37.187795,-80.407763,24060
222-222@63f-ybm-s89,sg:0d7c9dce422e4806a1a3ef3002b0ac85,Blacksburg Middle,3109 Prices Fork Rd,Blacksburg,611110,37.214813,-80.461394,24060
222-223@63f-tx5-59f,sg:52fed1ae4c064d05b5eb1ae13a0517c9,Make N Waves,5217 Dominion Dr,Dublin,812113,37.09664,-80.692454,24084
222-222@63f-ybp-2zf,sg:6da616faf9bf45b3a0a88a3d4500172e,Auto Repair Specialists Inc,1120 N Main St,Blacksburg,811111,37.240937,-80.418273,24060
222-222@63f-yj3-gkz,sg:af564afa72b444298568270f963aa213,Mogen,401 E Main St,Dublin,621111,37.105665,-80.684046,24084
225-222@63f-rvy-gp9,sg:53cf5c89b7de41d6a3d078c342fd9cc7,Hook Ups Plus,930 Roanoke St,Christiansburg,443142,37.133132,-80.390823,24073
224-222@63f-yb4-6kz,sg:84676e3c81974546bf5da4e7ae39a375,Fairlawn Manor,6599 Annie Akers Rd,Fairlawn,6233,37.145351,-80.56631999999999,24141
23f-222@63f-wgh-g8v,sg:9543ed34835f415196d560d5686a23df,Allstate Insurance,2001 S Main St Ste 101,Blacksburg,524210,37.205163,-80.398514,24060
224-222@63f-rvv-qxq,sg:ea1cdda30a974c3790065357a4c30008,Turner R L Dr,301 Radford St,Christiansburg,621210,37.128175,-80.41747,24073
22n-222@63r-ss3-t5f,sg:429220ad6379469cbd29bb1b0bc543c1,MaryWalkerSellsHomes,107 N King St,Leesburg,531210,39.117065999999994,-77.56393,20176
22b-224@63r-syc-nyv,sg:7a3351cdfb9d48f9ad7864179ca194e6,The Urology Group,19415 Deerfield Ave Ste 112,Lansdowne,621111,39.079418,-77.477538,20176
zzw-224@63f-ybv-b6k,sg:10dc82259fea4d9b90b89762e482f55b,Interim HealthCare,100 Arbor Dr Ste 108,Christiansburg,621610,37.169313,-80.419423,24073
222-222@63f-tx7-st9,sg:6d4a38cfbaa04b5d85dcd7830ad1e9b7,Blue Ridge Dental Group New River Valley,4664 Lee Hwy,Dublin,621210,37.099028000000004,-80.72014,24084
22g-222@63r-sy9-8n5,sg:9bb0496d4d9e46ee9482ced5357b8d37,7Company Weight Loss & Wellness Center,19420 Golf Vista Plz Ste 310,Lansdowne,812191,39.077875,-77.483402,20176
225-225@63f-yry-7nq,sg:bb56bb0261cc4fcb9c3273c7ae5bdb37,Jennifer Ruble RE MAX 8,1344 N Main St,Blacksburg,531210,37.245658,-80.414949,24060
222-222@63f-yc3-gkz,sg:c7a76fa349e0402ca744ee32a78dbbd4,Carilion Clinic Family Medicine Warm Hearth Village,981 Litton Ln,Merrimac,621111,37.197168,-80.422162,24060
zzw-222@63f-ybx-4d9,sg:42146e017df54c73ae2b4e912f0537c9,University Physical Therapy,115 Akers Farm Rd Ste 1,Christiansburg,621340,37.148001,-80.41372,24073
zzy-224@63r-syc-qzz,sg:46d4efd28f7b4db5a392e51593a25a95,Amit Sarma,44035 Riverside Pkwy Ste 300,Lansdowne,621111,39.075148,-77.478433,20176
222-222@63r-sry-d35,sg:4c70278a41994bd9bbaec99c4a12fed4,Loudoun County Jail Leesburg Virginia,106 Edwards Ferry Rd NE,Leesburg,922140,39.114961,-77.563096,20176
22n-222@63r-sry-kpv,sg:e58073f033dd401e9b9b9c857d776107,110 Fit,700 Fieldstone Dr NE Ste 122,Leesburg,713940,39.125885,-77.546012,20176
222-222@63f-wh6-8gk,sg:5154f6a0724f4b948460bcf3a5cbd782,Price's Body Shop,2592 Ellett Rd,Christiansburg,811121,37.184171,-80.37056199999999,24073
223-222@63r-ss2-jn5,sg:52e2b9f2dc9b43deb15bc92dabe6a91b,Leesburg Public House,962 Edwards Ferry Rd NE,Leesburg,722511,39.115258000000004,-77.539478,20176
zzw-222@63r-syc-qj9,sg:0769230ae9ec4be4897182146c59c539,Kimberly Phomsopha PTA,19465 Deerfield Ave,Lansdowne,621340,39.078203,-77.478507,20176
222-222@63f-ybq-rzf,sg:1dbd0c9ed04f47c98390dde7c34c5997,Advance Auto Parts,800 N Main St,Blacksburg,441310,37.236496,-80.420585,24060
22c-223@63f-yc2-7dv,sg:3f66d7c129a04c209ed493d5bdae1355,MedExpress Urgent Care,100 Spradlin Farm Dr,Christiansburg,621493,37.160215,-80.42304200000001,24073
226-222@63r-srz-rc5,sg:4129cdd5c7604a6e90cdf8bf7acf3be0,Newbridge Spine & Pain Center,161 Fort Evans Rd NE Ste 340,Leesburg,622310,39.108354999999996,-77.541315,20176
22g-222@63r-sy9-2rk,sg:e9e8bae5ee764392b84e2117ebc8fda2,Steele Social Media,19108 Eagle Mine Ter,Lansdowne,5416,39.087303000000006,-77.489186,20176
zzy-223@63r-sx9-kpv,sg:d050ff26308342e7be62acaff049351d,Maggie Hatfield,43777 Central Station Dr Ste 390,Ashburn,531210,39.006240999999996,-77.487418,20176
227-223@63r-srz-sbk,sg:f57e6c0faf974fbf926d73da451ce4eb,Academy Insurance Agency,21 Fort Evans Rd NE Ste C,Leesburg,524210,39.107303,-77.546256,20176
222-222@63f-yj3-hwk,sg:6e3a24362e794973b28bfe2f79be329a,Pembroke Management,16 Trinkle Ave,Dublin,531311,37.105278999999996,-80.68754399999999,24084
222-223@63f-y9z-5mk,sg:a3104505670045dca0b9bac141300626,The River Company Restaurant and Brewery,6633 Viscoe Rd,Fairlawn,722511,37.146065,-80.544923,24141
222-222@63f-yky-gff,sg:bda4bbb158d0424597fd2d74792f1477,BP,7554 Peppers Ferry Blvd,Fairlawn,447110,37.154205,-80.572743,24141
zzw-223@63r-sry-ct9,sg:f269d3e414294875a983c9e88c181b52,Keller Williams,50 Catoctin Cir NE Ste 101,Leesburg,531210,39.112634,-77.554086,20176
zzw-222@63f-whb-zvf,sg:e693d240946041e8855e7b3bf9d31198,Pierce Siding &amp Window,2721A Flatwoods Rd,Elliston,811192,37.238876,-80.277808,24087
zzy-222@63f-ybf-2hq,sg:736e79e27bfb4e4892e199d1dc7bd72a,Lori A Foster NP,901 Plantation Rd,Blacksburg,621111,37.224868,-80.444396,24060
zzw-227@63r-sry-ct9,sg:a583209443664751bd85c40a7bd4820d,Hideaway Massage,50 Catoctin Cir NE Ste 203,Leesburg,812199,39.112658,-77.554096,20176
zzw-222@63f-yb5-p9z,sg:e7acf0c6ecbe409887f17328b069d1db,Oasis Church,1014 Tyler Ave,Radford,813110,37.130518,-80.54910500000001,24141
22h-222@63r-sry-d5f,sg:7913a4fc77094aa8a1745ef7f09234cc,Plum Grove Cyclery,120 E Market St Ste C,Leesburg,451110,39.114179,-77.56154000000001,20176
222-224@63r-ss3-skf,sg:9800984485f440cda8d8c75607c9ef38,Loudoun Nursing And Rehabilitation Center,235 Old Waterford Rd NW,Leesburg,623110,39.120602000000005,-77.568185,20176
23g-222@63r-sy9-nbk,sg:faac35025c6343718da596cd0e39d840,Edible Arrangements,19358 Diamond Lake Dr,Lansdowne,453220,39.081146000000004,-77.493352,20176
zzw-223@63f-ybn-85f,sg:31b087de997a40a4ba1c537916cb26b1,Best Eyebrows Threading,860 University City Blvd Ste 5,Blacksburg,812199,37.235212,-80.433097,24060
224-222@63r-ss2-92k,sg:1144879c347148d9ab137326b92097e2,Leesburg Family & Cosmetic Dentistry,661 Potomac Station Dr NE,Leesburg,621210,39.098523,-77.525749,20176
225-223@63f-ybn-yn5,sg:33bf97b39f594ff399a0e01b2f9d9b83,Price's Service Center,1107 N Main St,Blacksburg,811111,37.240576000000004,-80.419397,24060
zzw-222@63f-yb4-grk,sg:71a53496d1d8410da6c48790845006f7,Rocas Mexican Grill,7523 Lee Hwy,Fairlawn,722511,37.141353,-80.57735500000001,24141
zzw-222@63f-rw2-jn5,sg:7f1fab95433e4017bd250d9bc63a18ff,Dude's Drive In,1505 Roanoke St,Christiansburg,722513,37.132096999999995,-80.379498,24073
22b-222@63f-y9z-pqf,sg:be00c3a168924361a6665a54a0834b68,University Physical Therapy,600 E Main St Ste A,Radford,621340,37.137687,-80.544623,24141
223-222@63f-wgh-5mk,sg:cb69b1c52a024ba2bb1159cbab4de50a,Robert Gibb Insurance Associates,102 Marlington St,Blacksburg,524210,37.211391,-80.399252,24060
223-222@63f-wgy-tvz,sg:635941f0169a49279b4a48a6a4a08774,International Pentecostal Holiness,35 Cullen Ct,Christiansburg,813110,37.13308,-80.35691800000001,24073
226-222@63f-y9z-pqf,sg:70389c3f5e9441f7bff9c5cb13b9e107,State Farm,600 E Main St,Radford,524210,37.137552,-80.54430699999999,24141
zzw-222@63f-wgy-wff,sg:55bb56e1f85841dca435ec57c209b4e9,Fatback Soul Shack,2440 Roanoke St,Christiansburg,722511,37.137493,-80.358967,24073
225-222@63f-s4s-ygk,sg:ee976bc840224aa2b4f19e58fc3ba1b6,Mcharg Elem,700 12th St,Radford,611110,37.121089000000005,-80.571545,24141
zzw-222@63f-rvz-ht9,sg:1a15e8382afe4e3e82e22cba83d52f85,Adventure Club Of Montgomery Co Falling Branch,735 Falling Branch Rd,Christiansburg,624410,37.126265999999994,-80.37214200000001,24073
222-222@63f-yry-zpv,sg:1c85d6bcea494cb4bd82d4dfcf0e936d,Blacksburg First Wesleyan Church,1406 Giles Rd,Blacksburg,813110,37.250807,-80.410363,24060
225-222@63f-ybr-zmk,sg:2d2e2d39e04c4593814980d63ecf581b,Glade Church United Church Of Christ,1600 Glade Rd,Blacksburg,813110,37.236261,-80.449862,24060
222-224@63f-tx6-249,sg:63531d677b9c40b3a37e27afba3250a4,Bechtel Janet E Dr DPM,5270 Alexander Rd,Dublin,621111,37.084581,-80.692035,24084
22b-222@63f-yc3-snq,sg:d2f06615ffd8434b8e981b856447ef39,Fmc Montgomery,106 Southpark Dr Ste A,Blacksburg,621492,37.199573,-80.402218,24060
222-222@63f-s4s-v75,sg:ca4b1249f07e48458dd707b428ee01b1,Brick House Pizza,311 W Main St,Radford,722511,37.13402,-80.57571800000001,24141
zzw-222@63f-wgh-92k,sg:ada8b7a9cdcb4f58bc16d7bb8c3c995a,Talbots,1520 S Main St Ste 100,Blacksburg,448120,37.213319,-80.401321,24060
222-222@63f-whb-skf,sg:e2a79d61006e495eb5a2ac7ef83ed85b,Exxon Mobil,5151 Northfork Rd,Elliston,447110,37.233045000000004,-80.24011800000001,24087
zzw-222@63r-srz-f9f,sg:e5e1f6c3f7a94302a7553433ccee6f93,Hanesbrands,241 Fort Evans Rd NE Ste 745,Leesburg,448150,39.107956,-77.536874,20176
223-222@63f-tx6-52k,sg:53fefdff9ad84045849b0c56aef0a0ab,Happy Cinco De Mayo,4426 Cleburne Blvd,Dublin,722511,37.075705,-80.690119,24084
zzw-223@63r-syc-r49,sg:8b9fc002f4604a8485644c13af5411c2,Loudoun Pediatrics Associates,19450 Deerfield Ave Ste 200,Lansdowne,621111,39.077116,-77.475358,20176
zzw-223@63f-yc2-f9f,sg:b428b24a942343ae84f9b7282119dc62,Food Lion,1530 N Franklin St,Christiansburg,445110,37.150128,-80.41707,24073
zzw-22g@63f-s3r-2tv,sg:d0e677fbbe54427ab3a8b6dce509e1bf,Carilion Clinic Psychiatry & Behavioral Medicine NRV,2900 Lamb Cir,Christiansburg,621111,37.088856,-80.505117,24073
227-222@63f-yb6-sbk,sg:bc46ce5569c84534b6a289bcb0766f41,Valley Women's Clinic,1016 Fairfax St,Radford,621330,37.136891,-80.553859,24141
zzw-222@63r-srz-sdv,sg:e717b36856d14b13ac5c5a3b08098325,Boost Mobile,24 C Plaza St NE,Leesburg,517312,39.108684999999994,-77.549429,20176
zzw-222@63r-srz-dy9,sg:4a83675c4f964706aa4f52dd2a3242e8,Old Navy,241 Fort Evans Rd NE,Leesburg,448140,39.106911,-77.538485,20176
222-222@63f-rw3-4d9,sg:55fff2186cd74bb78aa31dd3e0fe2dab,Hans Meadow Kennel,207 Depot St W,Christiansburg,812910,37.130340000000004,-80.41624399999999,24073
228-222@63f-yry-4qf,sg:6fc1e803a1594b95a287d93e3ada5b9f,The Church of Jesus Christ of Latter day Saints,308 Rucker Rd,Blacksburg,813110,37.241823,-80.401329,24060
226-223@63f-ybx-2c5,sg:a16f38f046854724b7b88f847d6b3671,Habitat for Humanity ReStore,1675 N Franklin St,Christiansburg,453310,37.151754,-80.412467,24073
zzw-225@63f-ybv-mp9,sg:39a08ea95f4445329b874d59a580271e,Piercing Pagoda,782 New River Rd,Christiansburg,448310,37.165601,-80.427763,24073
222-226@63f-s3r-2tv,sg:b4efe7459fbd4be8be2d732a33769146,DeEtta R Ray DNP,2900 Lamb Cir Ste 301,Christiansburg,621111,37.089286,-80.505656,24073
225-222@63r-srz-rzf,sg:b93df89d18a843579874c8b7420973a0,Sunglass Hut,241 Fort Evans Rd NE Ste 605,Leesburg,446130,39.10549,-77.53899100000001,20176
226-222@63r-ss2-hqz,sg:019f2b3edf5b412ca51d43bce3aafe4c,Big Lots Stores,1041 Edwards Ferry Rd NE,Leesburg,452319,39.111594000000004,-77.534089,20176
zzw-225@63r-sy9-nh5,sg:6bb7fd2482244a2d981ed3b2e5c4881f,NOVA Tax Group,19301 Winmeade Dr Ste 212,Lansdowne,541213,39.081975,-77.494534,20176
222-223@63r-ss3-skf,sg:4d4a6c26009e41a59e3fb091c92a1be8,Loudoun Nursing And Rehab Cntr,235 Old Waterford Rd NW,Leesburg,623110,39.120609,-77.56819200000001,20176
zzw-224@63f-ybv-45f,sg:6992c8a4b94f437580ee02d07393c2f0,Hair by Sabrina Marie,3225 N Franklin St Ste 6,Christiansburg,812112,37.173652000000004,-80.418637,24073
222-222@63r-stm-pn5,sg:c0ec694394cf408a81a4e35adbfc86ee,Five Guys,1083 Edwards Ferry Rd NE,Leesburg,722513,39.113490000000006,-77.532838,20176
224-222@63r-srx-v4v,sg:c57e009325ef45de8f3e67b06282999f,Crumb and Clover Bake Shop,641 Nathan Pl NE,Leesburg,311811,39.11724,-77.552066,20176
22g-222@63f-wgh-9cq,sg:15bf0e15938e4123ad2565750abe3275,Starbucks,1450 S Main St # 108,Blacksburg,722515,37.214008,-80.400921,24060
223-222@63f-y7q-xkf,sg:4d771f10fe814046a5c1b87566f8c4d7,Super Val U Grocery,109 Blue Grass Trl,Newport,445110,37.290232,-80.498463,24128
227-222@63f-ykx-s89,sg:5380bd3e13fb4e5cad9b98d53f17a2f5,Pizza Hut,6103 Fulk Dr Ste D,Fairlawn,722513,37.150565,-80.584846,24141
zzy-222@63f-ybv-sqz,sg:6c1674bff1c04957a728da3b0d49841c,Drive Away Cars,3983 S Main St,Christiansburg,,37.176656,-80.416608,24060
zzw-227@63r-syc-qj9,sg:c0e768cd0fcb4c9787ffa05a6f3402b4,Senner Paula C N M,19465 Deerfield Ave,Lansdowne,621111,39.078224,-77.47846899999999,20176
223-222@63f-rvs-66k,sg:21e3be6a2f034f39ba5d8ea3b2b6e5ac,Speedway,204 Roanoke St,Christiansburg,447110,37.130538,-80.40349599999999,24073
22g-222@63f-ybq-mp9,sg:8c28b38f0e1e4c639c8458f37e2b89f0,Steve Jacobs OD,620 N Main St Ste 101,Blacksburg,446130,37.234289000000004,-80.419225,24060
222-223@63f-ybt-zmk,sg:07f1a6772de94c658447071316f5615d,Zelen Charles DPM Podiatrist,2955 Market St,Christiansburg,621111,37.169883,-80.419626,24073
22b-223@63f-yc3-92k,sg:158f5911b9564a24ae8a04be65b397d3,Turk Phyllis A Gyn,3698 S Main St,Blacksburg,621111,37.187222,-80.408363,24060
227-222@63f-yc2-7dv,sg:64ea010d0b6e4de5bcd6fe75097994a3,H&R Block,80 Spradlin Farm Dr,Christiansburg,541213,37.160294,-80.422942,24073
224-223@63r-srr-pd9,sg:947f713670f84031b6e0a3ee28831cb0,Smile Please,546 E Market St,Leesburg,621210,39.109195,-77.55042399999999,20176
224-222@63r-sy9-8y9,sg:38c48f9e026b4facb107847b8e409a24,Lansdowne Dental Arts,19440 Golf Vista Plz Ste 250,Lansdowne,621210,39.078257,-77.482377,20176
zzw-222@63f-rvr-f75,sg:4333591aa8c34d1d881510eff819426d,St Peters Anglican Catholic Church,230 W 1st St,Christiansburg,813110,37.126560999999995,-80.410234,24073
225-222@63f-ybq-3bk,sg:09ce90aaa46a4b68b5675d8f2f85cb8b,Triangle Fraternity at Virginia Tech,190 W Campus Dr Ste 1170428,Blacksburg,443142,37.222362,-80.42241,24061
zzw-224@63f-ybn-85f,sg:fda96096873f466fbc93b274e496a7e5,Kobe Japanese Express,860 University City Blvd,Blacksburg,722513,37.235252,-80.432957,24060
226-225@63f-yc2-py9,sg:08fc924bc2e24929802f6fd16843337f,Blue Ridge Vacuums,428 Peppers Fry Rd NW,Christiansburg,811412,37.16175,-80.432326,24073
zzy-222@63f-ybf-w6k,sg:de56c30e60744a3085678f3b4632a920,Blacksburg Health and Fitness at the Weight Club,801 University City Blvd University Mall,Blacksburg,713940,37.234139,-80.434715,24060
228-222@63f-ybp-mff,sg:edf0278403f44aed89f12e5dc176fc8e,Sharkey's Wing & Rib Joint,220 N Main St,Blacksburg,722410,37.230698,-80.414994,24060
zzy-222@63f-wyw-ffz,sg:11b7d72eb5f148f58b562bbe98cc81f8,Dragon's Tooth,Catawba Valley Dr,Catawba,712190,37.360787,-80.17347,24070
222-222@63f-ybp-hdv,sg:2f9c4f0866ae49b79c4a39a1415663d1,Blacksburg Institute of Religion the Church of Jesus Christ O,401 Washington St SW,Blacksburg,813110,37.225504,-80.41573199999999,24060
22c-222@63f-ybp-mzf,sg:bc1c5b202f22442bb6c4f37d052a16e4,Alligator Alley,401 S Main St Ste 106,Blacksburg,448120,37.227154,-80.411344,24060
22h-222@63r-sy9-8n5,sg:d5601c4c28444632ac3447b87939f76b,Grace Community Church,19420 Golf Vista Plz Ste 220,Lansdowne,813110,39.077904,-77.483389,20176
224-223@63r-syc-qj9,sg:4a6c575a40e9404d856068d6150e46d5,BAS Accounting Services Certified Public Accountant Firm,19465 Deerfield Ave Ste 102,Lansdowne,541213,39.078232,-77.478473,20176
zzw-222@63f-s4s-ty9,sg:c5ff1deff4ff4179a4aa86efa0f4ca9a,Mt Airy United Methodist Church,Rr 1,Radford,813110,37.131826000000004,-80.576286,24141
zzw-222@63f-ycc-8d9,sg:de968499dacb49329b1d7a806bfb709b,Walnut Spring Stables,3587 Glade Rd,Blacksburg,713990,37.22814,-80.48965,24060
225-222@63f-s4s-75z,sg:9f0e7c111a5f4e3a846279df19ba9409,Fairlawn Foursquare Church,917 Forest Ave,Radford,813110,37.113944000000004,-80.577862,24141
zzw-224@63f-yb5-575,sg:111a479a799541df96ddd766e4ec44c2,P R Sturgill Fine Jewelry,1037 E Main St,Radford,448310,37.14099,-80.555301,24141
zzy-222@63f-txd-snq,sg:c9095998d0634fd5bf3557e641d3660f,Cecil Cemetery,Cecil Cemetery,Hiwassee,812220,37.019618,-80.67853199999999,24347
223-222@63r-t99-wx5,sg:9ef87d90977a4d9fab8bc4d14a965fb3,Vanish Farmwoods Brewery,42245 Black Hops Ln,Leesburg,312120,39.223372,-77.53801899999999,20176
223-222@63f-ybq-hwk,sg:238ceceff5bf422eaa387510a6427711,Turner R L Dr,800 S Main St,Blacksburg,621210,37.223674,-80.408175,24060
22c-222@63f-yry-z4v,sg:3554afe53a64485cae70879b47eebdcf,Harmony Organics,1531 N Main St Ste B,Blacksburg,444220,37.251807,-80.411613,24060
zzw-222@63f-yc2-kfz,sg:7e5676980b9b49c1b562119c211f0cb2,Taqueria el Paso,510 Peppers Fry Rd NW,Christiansburg,722511,37.162264,-80.434061,24073
zzw-222@63r-sy9-nh5,sg:8498b9887cb743ca8259707cf6f84ac1,Allstate Insurance,19301 Winmeade Dr Ste 216,Lansdowne,524210,39.081886,-77.49465500000001,20176
223-222@63r-st5-skf,sg:06acd0b8987a4c70ab8aecae7ee20e89,Blue Raven,41500 Carter Ridge Ln,Leesburg,621330,39.201856,-77.564552,20176
224-224@63r-ss2-8y9,sg:ac9a5463d5b94e4e800381fa19636002,Wine Pro Travel,673 Potomac Station Dr NE PMB 704,Leesburg,445310,39.099489,-77.52614,20176
226-223@63f-ybp-mx5,sg:b88a4955712e463e845c67d8ea6d2403,Jay M Bass DDS NRV Family Dentistry,200 Washington St SE,Blacksburg,621210,37.228506,-80.411365,24060
22r-22d@63r-ss3-snq,sg:f05e558d9813496b84376475bb570c8e,Jennifer Wagenbach DPT,224D Cornwall St NW,Leesburg,621340,39.119391,-77.569011,20176
224-225@63r-srz-pn5,sg:675ff291317f48bd9cf9d6a3a9123b8a,Master Kim's Taekwondo Martial Arts,707 E Market St,Leesburg,611620,39.105577000000004,-77.549042,20176
227-222@63r-ss2-wx5,sg:d1683cffe20e4e6eb1e7f04d3ff6b0d6,Eastwind Movers,27 Phillips Dr NW,Leesburg,484210,39.122826,-77.580362,20176
225-222@63r-syc-nyv,sg:121cd882740140179f1749150bd4dfd8,Pediatrics and Newborn Care,19415 Deerfield Ave Ste 303,Lansdowne,621111,39.079384000000005,-77.477538,20176
222-222@63f-yb8-3kf,sg:d7b3b8d70dee429a80f575681c524d63,Walton Pentecostal Holiness Church,4003 Morning Glory Dr,Belview,813110,37.161094,-80.521455,24141
zzy-222@63f-ybm-qzz,sg:f22fbcfa65e54b0f998506ea327a6d39,Tyler Burningham DMD Hethwood Dental,907 Hethwood Blvd Hethwood Dental of Blacksburg,Blacksburg,621210,37.217095,-80.454899,24060
222-22c@63r-syc-nyv,sg:318231f4dd0f496a8aa98508c9f72411,Chuck Pruna DO,19415 Deerfield Ave,Lansdowne,621111,39.079374,-77.477532,20176
zzw-222@63r-st4-bc5,sg:749991be311a48e29b0761d60323c41d,Fabbioli Cellars,15669 Limestone School Rd,Leesburg,312130,39.182621000000005,-77.51926,20176
222-222@63f-wgy-wp9,sg:ef3becef98434aee958fecd8ede7f893,Exxon Mobil,2390 Roanoke St,Christiansburg,447110,37.137237,-80.36025699999999,24073
224-222@63r-srr-p5f,sg:26bc0a003cb049e1ba4a98a6e64590bc,National Tire & Battery (NTB),605 E Market St,Leesburg,811111,39.107224,-77.550366,20176
222-222@63f-yb4-yqf,sg:0d46a09e407f4a81a3dd815cdadbdc0f,Riverlawn Elem,8100 Beth Nelson Dr,Fairlawn,611110,37.151989,-80.56415799999999,24141
22d-222@63r-ss3-qs5,sg:308a90d5ae1b4f5797a4836e89e4401d,19 West Gourmet Burgers,19 W Market St,Leesburg,722511,39.115621000000004,-77.565637,20176
